"tenured","profnumber","minority","age","beautyf2upper","beautyflowerdiv","beautyfupperdiv","beautym2upper","beautymlowerdiv","beautymupperdiv","btystdave","btystdf2u","btystdfl","btystdfu","btystdm2u","btystdml","btystdmu","class1","class2","class3","class4","class5","class6","class7","class8","class9","class10","class11","class12","class13","class14","class15","class16","class17","class18","class19","class20","class21","class22","class23","class24","class25","class26","class27","class28","class29","class30","courseevaluation","didevaluation","female","formal","fulldept","lower","multipleclass","nonenglish","onecredit","percentevaluating","profevaluation","students","tenuretrack","blkandwhite","btystdvariance","btystdavepos","btystdaveneg","fit_m1","fit_m2","fit_m3","resid_m1","resid_m2","resid_m3"
"0","65","0",52,4,2,3,2,2,1,-1.178738,-0.6650018,-1.136523,-1.06128,-1.736444,-0.9000649,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.4,45,"1","0","1","0","0","0","0",86.53846,4.6,52,"0","0",0.8237315,0,-1.17874,4.52425719826735,4.52229045214475,0.480389401475834,0.07574280173265,0.0777095478552514,-1.14426884684161
"0","65","0",52,4,2,3,2,2,1,-1.178738,-0.6650018,-1.136523,-1.06128,-1.736444,-0.9000649,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.3,34,"1","0","1","0","0","0","0",70.83334,4.5,48,"0","0",0.8237315,0,-1.17874,4.43304614920359,4.43100755286692,0.488073388766092,0.0669538507964091,0.0689924471330841,-1.15721562524034
"0","65","0",52,4,2,3,2,2,1,-1.178738,-0.6650018,-1.136523,-1.06128,-1.736444,-0.9000649,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.1,50,"1","0","1","0","0","0","0",75.75758,4.2,66,"0","0",0.8237315,0,-1.17874,4.25062405107607,4.24844175431125,0.498227816985886,-0.050624051076074,-0.048441754311253,-1.1744011929441
"0","65","0",52,4,2,3,2,2,1,-1.178738,-0.6650018,-1.136523,-1.06128,-1.736444,-0.9000649,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.7,67,"1","0","1","0","0","0","0",67,4,100,"0","0",0.8237315,0,-1.17874,3.88577985482104,3.88331015719993,0.539367107959835,0.11422014517896,0.116689842800073,-1.24511355534765
"1","66","0",64,3,2,3,3,2,1,-1.157511,-1.142179,-1.136523,-1.06128,-1.131904,-0.9000649,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.6,8,"0","0","1","0","0","0","0",50,3.5,16,"1","0",0.2495975,0,-1.15751,3.75871113451187,3.76207381911824,0.878922538030575,-0.258711134511867,-0.262073819118243,0.508052182925394
"1","66","0",64,3,2,3,3,2,1,-1.157511,-1.142179,-1.136523,-1.06128,-1.131904,-0.9000649,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2.8,18,"0","0","1","0","0","0","0",81.81818,2.7,22,"1","0",0.2495975,0,-1.15751,3.0290227420018,3.03181062489559,0.902771316788048,-0.329022742001798,-0.33181062489559,0.45229637613992
"1","66","0",64,3,2,3,3,2,1,-1.157511,-1.142179,-1.136523,-1.06128,-1.131904,-0.9000649,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,5,"0","0","1","0","0","0","0",45.45454,4,11,"1","0",0.2495975,0,-1.15751,4.1235553307669,4.12720541622957,0.867623209035667,-0.123555330766901,-0.12720541622957,0.53291228084795
"1","66","0",64,3,2,3,3,2,1,-1.157511,-1.142179,-1.136523,-1.06128,-1.131904,-0.9000649,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.4,5,"0","0","1","0","0","0","0",50,4.6,10,"1","0",0.2495975,0,-1.15751,4.48839952702193,4.4923370133409,0.858009099174878,0.111600472978065,0.107662986659103,0.553426733093882
"1","66","0",64,3,2,3,3,2,1,-1.157511,-1.142179,-1.136523,-1.06128,-1.131904,-0.9000649,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.6,16,"0","0","1","0","0","0","0",100,3.9,16,"1","0",0.2495975,0,-1.15751,3.75871113451187,3.76207381911824,0.887544050889648,0.141288865488133,0.137926180881757,0.488461101949981
"1","67","0",50,9,6,7,7,6,8,1.327346,1.720883,0.9895102,0.8758139,1.286255,1.450104,1.641512,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.7,9,"0","0","1","0","0","0","0",90,3.7,10,"1","0",0.5883437,1.32735,0,3.89883328249564,3.90186126899421,0.688464438017698,-0.198833282495636,-0.201861268994207,0.864050477157236
"1","68","0",60,2,1,1,2,2,2,-1.511268,-1.619356,-1.668032,-2.029827,-1.736444,-0.9000649,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2.9,7,"0","0","1","0","0","0","0",70,3.1,10,"1","0",0.8873489,0,-1.51127,3.13568203643098,3.13695196720146,0.872513931151812,-0.0356820364309791,-0.0369519672014604,0.522257901992589
"1","68","0",60,2,1,1,2,2,2,-1.511268,-1.619356,-1.668032,-2.029827,-1.736444,-0.9000649,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2.6,10,"0","0","1","0","0","0","0",62.5,2.5,16,"1","0",0.8873489,0,-1.51127,2.8620488892397,2.86310326936797,0.875767980903412,-0.362048889239703,-0.363103269367966,0.51508074145765
"0","70","0",43,4,3,4,4,2,4,-0.5783117,-0.6650018,-0.6050149,-0.5770065,-0.5273642,-0.9000649,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.8,15,"0","0","1","1","0","0","1",53.57143,4.8,28,"1","0",0.2609582,0,-0.578312,4.92525715330686,4.92489922398874,0.466247206698353,-0.125257153306856,-0.12489922398874,-1.12055564886441
"0","70","0",43,4,3,4,4,2,4,-0.5783117,-0.6650018,-0.6050149,-0.5770065,-0.5273642,-0.9000649,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.9,18,"0","0","1","1","0","0","1",60,4.9,30,"1","0",0.2609582,0,-0.578312,5.01646820237061,5.01618212326657,0.458599014508791,-0.116468202370614,-0.116182123266571,-1.10778615403793
"0","70","0",43,4,3,4,4,2,4,-0.5783117,-0.6650018,-0.6050149,-0.5770065,-0.5273642,-0.9000649,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.3,11,"0","0","1","1","0","0","0",73.33334,4.5,15,"1","0",0.2609582,0,-0.578312,4.46920190798806,4.46848472759958,0.515103937185143,0.0307980920119375,0.0315152724004184,-1.20317971599046
"0","70","0",43,4,3,4,4,2,4,-0.5783117,-0.6650018,-0.6050149,-0.5770065,-0.5273642,-0.9000649,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.4,10,"0","0","1","1","0","0","0",76.92308,4.6,13,"1","0",0.2609582,0,-0.578312,4.56041295705182,4.55976762687741,0.50741620046916,0.0395870429481784,0.0402323731225858,-1.19003418565387
"0","70","0",43,4,3,4,4,2,4,-0.5783117,-0.6650018,-0.6050149,-0.5770065,-0.5273642,-0.9000649,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.3,17,"0","0","1","1","0","0","1",94.44444,4.5,18,"1","0",0.2609582,0,-0.578312,4.46920190798806,4.46848472759958,0.515103937185143,0.0307980920119375,0.0315152724004184,-1.20317971599046
"0","70","0",43,4,3,4,4,2,4,-0.5783117,-0.6650018,-0.6050149,-0.5770065,-0.5273642,-0.9000649,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.7,22,"0","0","1","1","0","0","1",84.61539,4.9,26,"1","0",0.2609582,0,-0.578312,4.8340461042431,4.83361632471091,0.48434649306022,0.0659538957569028,0.0663836752890923,-1.1509302648164
"0","70","0",43,4,3,4,4,2,4,-0.5783117,-0.6650018,-0.6050149,-0.5770065,-0.5273642,-0.9000649,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.3,18,"0","0","1","1","0","0","1",60,4.4,30,"1","0",0.2609582,0,-0.578312,4.46920190798806,4.46848472759958,0.509880352108001,-0.0692019079880621,-0.0684847275995812,-1.19424096254731
"0","70","0",43,4,3,4,4,2,4,-0.5783117,-0.6650018,-0.6050149,-0.5770065,-0.5273642,-0.9000649,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.6,14,"0","0","1","1","0","0","0",100,4.6,14,"1","0",0.2609582,0,-0.578312,4.74283505517934,4.74233342543308,0.481587703960919,-0.142835055179338,-0.142333425433077,-1.14628479446792
"0","71","1",50,4,1,5,5,1,4,-0.671936,-0.6650018,-1.668032,-0.092733,0.0771755,-1.487607,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.9,20,"0","0","1","1","0","0","1",90.90909,5,22,"0","0",2.781287,0,-0.671936,4.98269280074352,4.9919298479675,0.609366914944762,0.0173071992564831,0.00807015203249506,-1.371121118621
"0","71","1",50,4,1,5,5,1,4,-0.671936,-0.6650018,-1.668032,-0.092733,0.0771755,-1.487607,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.8,21,"0","0","1","1","0","0","1",84,4.9,25,"0","0",2.781287,0,-0.671936,4.89148175167976,4.90064694868967,0.616665559691297,0.00851824832024217,-0.0006469486896723,-1.38480862109917
"0","71","1",50,4,1,5,5,1,4,-0.671936,-0.6650018,-1.668032,-0.092733,0.0771755,-1.487607,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.7,23,"0","0","1","1","0","0","1",88.46154,4.6,26,"0","0",2.781287,0,-0.671936,4.800270702616,4.80936404941184,0.614050587188431,-0.200270702616002,-0.209364049411842,-1.37989055580365
"0","71","1",50,4,1,5,5,1,4,-0.671936,-0.6650018,-1.668032,-0.092733,0.0771755,-1.487607,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.8,19,"0","0","1","1","0","0","1",86.36364,4.8,22,"0","0",2.781287,0,-0.671936,4.89148175167976,4.90064694868967,0.611711330405779,-0.0914817516797584,-0.100646948689673,-1.3755044326977
"0","71","1",50,4,1,5,5,1,4,-0.671936,-0.6650018,-1.668032,-0.092733,0.0771755,-1.487607,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.9,20,"0","0","1","1","0","0","1",76.92308,4.9,26,"0","0",2.781287,0,-0.671936,4.98269280074352,4.9919298479675,0.604378873696939,-0.0826928007435166,-0.0919298479675046,-1.36183572979028
"0","71","1",50,4,1,5,5,1,4,-0.671936,-0.6650018,-1.668032,-0.092733,0.0771755,-1.487607,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.8,17,"0","0","1","1","0","0","1",85,4.9,20,"0","0",2.781287,0,-0.671936,4.89148175167976,4.90064694868967,0.616665559691297,0.00851824832024217,-0.0006469486896723,-1.38480862109917
"0","71","1",50,4,1,5,5,1,4,-0.671936,-0.6650018,-1.668032,-0.092733,0.0771755,-1.487607,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.8,18,"0","0","1","1","0","0","1",81.81818,4.9,22,"0","0",2.781287,0,-0.671936,4.89148175167976,4.90064694868967,0.616665559691297,0.00851824832024217,-0.0006469486896723,-1.38480862109917
"0","71","1",50,4,1,5,5,1,4,-0.671936,-0.6650018,-1.668032,-0.092733,0.0771755,-1.487607,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",5,20,"0","0","1","1","0","0","1",95.2381,5,21,"0","0",2.781287,0,-0.671936,5.07390384980728,5.08321274724534,0.596999173486513,-0.0739038498072757,-0.0832127472453363,-1.34819632556657
"0","71","1",50,4,1,5,5,1,4,-0.671936,-0.6650018,-1.668032,-0.092733,0.0771755,-1.487607,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.5,19,"0","0","1","1","0","0","1",90.47619,4.5,21,"0","0",2.781287,0,-0.671936,4.61784860448848,4.62679825085618,0.633395845246179,-0.117848604488484,-0.126798250856178,-1.41666694069805
"1","72","0",52,6,7,6,6,5,5,0.6683338,0.2893519,1.521019,0.3915404,0.6817153,0.8625621,0.2638144,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.8,46,"0","0","1","0","0","0","0",70.76923,3.8,65,"1","0",1.148853,0.668334,0,3.98471573845348,3.98621494675802,0.717212572917287,-0.184715738453483,-0.18621494675802,0.815331842681615
"1","72","0",52,6,7,6,6,5,5,0.6683338,0.2893519,1.521019,0.3915404,0.6817153,0.8625621,0.2638144,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.8,39,"0","0","1","0","0","0","0",62.90322,3.9,62,"1","0",1.148853,0.668334,0,3.98471573845348,3.98621494675802,0.721433697896731,-0.0847157384534825,-0.08621494675802,0.80810246849991
"1","72","0",52,6,7,6,6,5,5,0.6683338,0.2893519,1.521019,0.3915404,0.6817153,0.8625621,0.2638144,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.8,34,"0","0","1","0","0","0","0",50.74627,3.9,67,"1","0",1.148853,0.668334,0,3.98471573845348,3.98621494675802,0.721433697896731,-0.0847157384534825,-0.08621494675802,0.80810246849991
"1","72","0",52,6,7,6,6,5,5,0.6683338,0.2893519,1.521019,0.3915404,0.6817153,0.8625621,0.2638144,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,29,"0","0","1","0","0","0","0",72.5,4.2,40,"1","0",1.148853,0.668334,0,4.167137836581,4.16878074531368,0.713196086627787,0.0328621634190007,0.0312192546863166,0.822190829515432
"1","72","0",52,6,7,6,6,5,5,0.6683338,0.2893519,1.521019,0.3915404,0.6817153,0.8625621,0.2638144,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.2,27,"0","0","1","0","0","0","0",60,4.1,45,"1","0",1.148853,0.668334,0,4.34955993470852,4.35134654386935,0.687122443317544,-0.249559934708516,-0.251346543869348,0.866305689290599
"1","73","0",51,8,6,7,4,6,6,0.7924695,1.243706,0.9895102,0.8758139,-0.5273642,1.450104,0.723047,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.5,372,"0","1","1","1","0","0","0",64.2487,4.8,579,"1","0",2.42865,0.79247,0,4.63010710965002,4.62865985245985,0.666807843642213,0.169892890349984,0.171340147540149,0.900281472722821
"1","73","0",51,8,6,7,4,6,6,0.7924695,1.243706,0.9895102,0.8758139,-0.5273642,1.450104,0.723047,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.5,343,"0","1","1","1","0","0","0",63.87337,4.8,537,"1","0",2.42865,0.79247,0,4.63010710965002,4.62865985245985,0.666807843642213,0.169892890349984,0.171340147540149,0.900281472722821
"1","73","0",51,8,6,7,4,6,6,0.7924695,1.243706,0.9895102,0.8758139,-0.5273642,1.450104,0.723047,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.6,380,"0","1","1","1","0","0","0",65.40447,4.8,581,"1","0",2.42865,0.79247,0,4.72131815871377,4.71994275173768,0.655229777143689,0.078681841286226,0.0800572482623174,0.919531728723894
"1","73","0",51,8,6,7,4,6,6,0.7924695,1.243706,0.9895102,0.8758139,-0.5273642,1.450104,0.723047,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.7,322,"0","1","1","1","0","0","0",61.10057,4.9,527,"1","0",2.42865,0.79247,0,4.81252920777753,4.81122565101551,0.648246560979324,0.0874707922224669,0.0887743489844866,0.931111335621465
"1","74","0",38,4,3,4,4,2,3,-0.6548505,-0.6650018,-0.6050149,-0.5770065,-0.5273642,-0.9000649,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.1,66,"0","0","1","1","0","0","0",78.57143,4.5,84,"1","0",0.0850292,0,-0.65485,4.30343924857481,4.30856819518965,0.435990448853579,0.196560751425191,0.191431804810351,1.28851460385374
"1","74","0",38,4,3,4,4,2,3,-0.6548505,-0.6650018,-0.6050149,-0.5770065,-0.5273642,-0.9000649,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.6,40,"0","0","1","1","0","0","0",50.63291,3.9,79,"1","0",0.0850292,0,-0.65485,3.84738400325602,3.85215369880049,0.468909503190337,0.0526159967439837,0.0478463011995096,1.23072782214809
"1","74","0",38,4,3,4,4,2,3,-0.6548505,-0.6650018,-0.6050149,-0.5770065,-0.5273642,-0.9000649,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,60,"0","0","1","1","0","0","0",65.21739,4.4,92,"1","0",0.0850292,0,-0.65485,4.21222819951105,4.21728529591182,0.443570508623205,0.18777180048895,0.182714704088184,1.27506745517982
"1","75","0",47,6,5,7,4,3,6,0.2510546,0.2893519,0.4580018,0.8758139,-0.5273642,-0.3125226,0.723047,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.4,38,"1","1","1","1","1","0","0",56.71642,3.6,67,"1","0",1.58095,0.251055,0,3.63134813015745,3.63211072551216,0.452135634166363,-0.0313481301574496,-0.0321107255121609,1.25997862567131
"1","76","1",43,4,5,6,4,2,4,-0.2397178,-0.6650018,0.4580018,0.3915404,-0.5273642,-0.9000649,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2.8,93,"1","1","1","1","0","0","0",48.94737,2.7,190,"1","0",1.586927,0,-0.239718,3.08116220709966,3.09827177287321,0.399594996703786,-0.381162207099663,-0.39827177287321,1.35447683852284
"0","77","0",38,2,3,4,2,1,3,-1.113346,-1.619356,-0.6050149,-0.5770065,-1.736444,-1.487607,-0.6546507,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.1,36,"1","0","1","1","1","0","0",60,4.4,60,"0","0",1.54083,0,-1.11335,4.30056581816202,4.29694630490939,0.241452968099081,0.0994341818379807,0.103053695090614,-0.743438599555526
"0","77","0",38,2,3,4,2,1,3,-1.113346,-1.619356,-0.6050149,-0.5770065,-1.736444,-1.487607,-0.6546507,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.5,29,"1","0","1","1","1","0","0",45.3125,3.9,64,"0","0",1.54083,0,-1.11335,3.75329952377947,3.7492489092424,0.281058013057563,0.146700476220532,0.150751090757603,-0.81237258726642
"0","77","0",38,2,3,4,2,1,3,-1.113346,-1.619356,-0.6050149,-0.5770065,-1.736444,-1.487607,-0.6546507,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.4,23,"1","0","1","1","1","0","0",74.19355,3.6,31,"0","0",1.54083,0,-1.11335,3.66208847471571,3.65796600996457,0.278831013856607,-0.0620884747157096,-0.0579660099645651,-0.808556481275857
"0","77","0",38,2,3,4,2,1,3,-1.113346,-1.619356,-0.6050149,-0.5770065,-1.736444,-1.487607,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.1,36,"1","0","1","1","0","0","0",58.06452,4.4,62,"0","0",1.54083,0,-1.11335,4.30056581816202,4.29694630490939,0.241452968099081,0.0994341818379807,0.103053695090614,-0.743438599555526
"0","77","0",38,2,3,4,2,1,3,-1.113346,-1.619356,-0.6050149,-0.5770065,-1.736444,-1.487607,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.2,30,"1","0","1","1","0","0","0",81.08108,4.4,37,"0","0",1.54083,0,-1.11335,4.39177686722578,4.38822920418722,0.232115393158267,0.00822313277422193,0.0117707958127831,-0.72679544389259
"1","78","0",43,5,4,4,5,4,4,-0.1135935,-0.1878249,-0.0735065,-0.5770065,0.0771755,0.2750198,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.3,8,"0","1","1","1","0","0","0",61.53846,4.5,13,"1","0",0.4159773,0,-0.113593,4.4696241949716,4.47381093996026,0.515103937185143,0.0303758050283998,0.0261890600397363,1.15185639634834
"1","78","0",43,5,4,4,5,4,4,-0.1135935,-0.1878249,-0.0735065,-0.5770065,0.0771755,0.2750198,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.1,12,"0","1","1","0","1","0","0",80,4.1,15,"1","0",0.4159773,0,-0.113593,4.28720209684408,4.2912451414046,0.520027600799604,-0.187202096844084,-0.191245141404601,1.14356756718132
"1","78","0",43,5,4,4,5,4,4,-0.1135935,-0.1878249,-0.0735065,-0.5770065,0.0771755,0.2750198,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",3.4,65,"0","1","1","0","1","0","0",82.27848,3.7,79,"1","0",0.4159773,0,-0.113593,3.64872475339777,3.65226484645978,0.588615807642909,0.0512752466022262,0.0477351535402208,1.02954512985238
"1","79","0",57,3,3,4,3,2,3,-0.8351366,-1.142179,-0.6050149,-0.5770065,-1.131904,-0.9000649,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.5,53,"0","0","1","0","0","0","0",54.08163,3.5,98,"1","0",0.3387237,0,-0.835137,3.69173703461086,3.69504319513948,0.809106170181204,-0.191737034610864,-0.195043195139478,0.650884220451608
"1","79","0",57,3,3,4,3,2,3,-0.8351366,-1.142179,-0.6050149,-0.5770065,-1.131904,-0.9000649,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.6,58,"0","0","1","0","0","0","0",59.79382,3.7,97,"1","0",0.3387237,0,-0.835137,3.78294808367462,3.78632609441731,0.807578682467845,-0.0829480836746228,-0.0863260944173097,0.653780986330425
"1","80","0",51,5,5,8,6,6,8,0.9005994,-0.1878249,0.4580018,1.360087,0.6817153,1.450104,1.641512,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.7,67,"1","0","1","0","0","0","0",85.89744,4,78,"1","0",2.490507,0.900599,0,3.89374804933819,3.89210098031762,0.518378751250233,0.106251950661807,0.107899019682382,1.14634124403232
"1","80","0",51,5,5,8,6,6,8,0.9005994,-0.1878249,0.4580018,1.360087,0.6817153,1.450104,1.641512,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3,36,"1","0","1","0","0","0","0",64.28571,3.1,56,"1","0",2.490507,0.900599,0,3.25527070589188,3.2531206853728,0.561463343012533,-0.155270705891882,-0.153120685372797,1.07443826344092
"1","80","0",51,5,5,8,6,6,8,0.9005994,-0.1878249,0.4580018,1.360087,0.6817153,1.450104,1.641512,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.6,17,"1","0","1","0","0","0","0",85,4.5,20,"1","0",2.490507,0.900599,0,4.71464749091202,4.7136470738181,0.428741754821179,-0.214647490912019,-0.213647073818102,1.30146111077103
"0","81","0",45,2,1,4,4,5,4,-0.620769,-1.619356,-1.668032,-0.5770065,-0.5273642,0.8625621,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,17,"0","0","1","1","0","0","1",85,4.2,20,"0","0",4.485768,0,-0.620769,4.20022207575848,4.18770680825207,0.57962383594999,-0.000222075758477658,0.0122931917479319,-1.31651459532379
"0","81","0",45,2,1,4,4,5,4,-0.620769,-1.619356,-1.668032,-0.5770065,-0.5273642,0.8625621,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.8,13,"0","0","1","1","0","0","0",68.42105,4.9,19,"0","0",4.485768,0,-0.620769,4.92991046826855,4.91797000247472,0.513542824111594,-0.0299104682685458,-0.01797000247472,-1.20050523208011
"0","81","0",45,2,1,4,4,5,4,-0.620769,-1.619356,-1.668032,-0.5770065,-0.5273642,0.8625621,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.6,19,"0","0","1","1","0","0","1",73.07692,4.8,26,"0","0",4.485768,0,-0.620769,4.74748837014103,4.73540420391906,0.534103577975816,0.0525116298589712,0.0645957960809422,-1.23595464309704
"1","82","0",57,3,2,3,6,2,1,-0.8552412,-1.142179,-1.136523,-1.06128,0.6817153,-0.9000649,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",3.4,12,"0","0","1","1","1","0","0",66.66666,3.6,18,"1","1",3.083493,0,-0.855241,3.60800300191609,3.60376029586165,0.820066051612935,-0.00800300191609082,-0.0037602958616465,0.629873624182493
